bookID,title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
9517,Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi,4.24,eng,187,57309,2308,08/02/2005,Pantheon Books
13587,ツバサ-RESERVoir CHRoNiCLE- 8,CLAMP,4.27,jpn,187,4,0,11/17/2004,講談社
13590,Hikaru no Go  Vol. 1: Descent of the Go Master (Hikaru no Go  #1),Yumi Hotta,4.1,eng,187,8921,207,5/19/2004,VIZ Media LLC
15714,Le mythe de Sisyphe,Albert Camus,4.15,fre,187,851,49,2/21/1985,Gallimard
18314,The Picture of Dorian Gray,Oscar Wilde,4.08,eng,187,329,21,10/10/2005,Wildside Press
18660,The Secret Garden: Talking Beetles and Signaling Trees: The Hidden Ways Gardens Communicate,David Bodanis,4.16,eng,187,5,0,11/01/1993,Touchstone Books
23492,The Dharma Bums,Jack Kerouac,3.92,eng,187,2055,172,04/05/2007,Penguin Classics
29498,Demon Diary  Volume 03,Kara,4.07,eng,187,1296,20,09/09/2003,TokyoPop
30678,The Case of the Midwife Toad,Arthur Koestler,3.79,eng,187,166,16,04/12/1973,Vintage
31763,Zur Genealogie der Moral,Friedrich Nietzsche,4.11,ger,187,103,4,1/31/1998,Reclam
32349,Mutant Message Down Under,Marlo Morgan,3.79,eng,187,11224,1249,5/25/2004,Harper Perennial
33477,The Best of the Spirit,Will Eisner,3.92,eng,187,786,95,11/01/2005,DC Comics
34241,焼きたて!!ジャぱん 1,Takashi Hashiguchi,3.97,jpn,187,6,0,3/18/2002,小学館
37986,A Search for What Makes Sense: Finding Faith,Brian D. McLaren,3.59,eng,187,132,15,02/11/2007,Zondervan Publishing Company
43228,The Meaning of Life,Terry Eagleton,3.5,eng,187,755,94,05/01/2007,Oxford University Press  USA
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus,4.1,eng,188,389,26,02/01/1992,University of Chicago Press
2104,The Physics of Star Trek,Lawrence M. Krauss,3.83,eng,188,4774,178,8/16/1996,ReganBooks
3145,Drina Ballerina,Jean Estoril,4.16,eng,188,8,1,1/17/1991,Hodder
3155,Drina Goes on Tour,Jean Estoril,4.26,eng,188,112,7,10/20/1991,Simon and Schuster
3325,Drina Dances in Switzerland,Jean Estoril,4.02,eng,188,13,1,8/23/1993,Hodder Children's Books
4677,The Great Gatsby,F. Scott Fitzgerald,3.91,eng,188,2729,245,1/13/1994,Penguin Books
4900,Heart of Darkness,Joseph Conrad,3.42,eng,188,321078,8423,10/01/2003,Green Integer
5598,Moral Luck: Philosophical Papers 1973-1980,Bernard Williams,4.09,eng,188,114,5,03/12/1981,Cambridge University Press
7926,All-of-a-Kind Family (All-of-a-Kind-Family  #1),Sydney Taylor,4.22,eng,188,21620,836,8/23/2005,Delacorte Press
9203,San Francisco Ballet at Seventy-Five,Janice Ross,4.33,eng,188,6,1,11/12/2007,Chronicle Books
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,4.24,eng,188,1953,84,04/10/2003,Bloomsbury Academic
12965,Much Ado about Nothing,William Shakespeare,4.07,eng,188,73,12,4/21/2003,Cambridge University Press
13545,Jojo's Bizarre Adventure  Tome 18: Death Thirteen (Stardust Crusaders  #6),Hirohiko Araki,4.36,fre,188,2,1,6/27/2003,J'ai Lu
13586,ツバサ-RESERVoir CHRoNiCLE- 7,CLAMP,4.29,jpn,188,5,2,8/17/2004,講談社
13623,Death Note  Vol. 10: Deletion (Death Note  #10),Tsugumi Ohba,4.22,eng,188,12461,325,03/06/2007,VIZ Media LLC
14295,Pastoralia,George Saunders,4.11,eng,188,13431,931,09/08/2001,Bloomsbury Publishing
16900,Civil Disobedience and Other Essays,Henry David Thoreau,4.06,eng,188,13736,189,01/01/2005,Digireads.com
17601,The Will to Change: Men  Masculinity  and Love,bell hooks,4.36,eng,188,2574,322,12/21/2004,Washington Square Press
17922,Every Good Boy Deserves Favor & Professional Foul,Tom Stoppard,3.9,eng,188,190,10,3/28/1994,Grove Press
18628,The State of the Art,Iain M. Banks,3.84,eng,188,46,6,08/01/2005,Night Shade
18911,Looking Awry: An Introduction to Jacques Lacan through Popular Culture,Slavoj Žižek,4.04,eng,188,1316,51,09/08/1992,MIT Press
22586,The Crack in Space,Philip K. Dick,3.46,eng,188,1878,142,03/08/2005,Vintage
24079,Casino Royale (James Bond  #1),Ian Fleming,3.73,eng,188,56,8,10/01/1988,Coronet
25853,The Drifting Classroom  Vol. 2 (Drifting Classroom),Kazuo Umezu,3.98,eng,188,724,34,10/10/2006,VIZ Media LLC
31994,鋼之鍊金術師 10,Hiromu Arakawa,4.6,zho,188,3,0,3/23/2005,東立
36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass,4.02,eng,188,501,36,12/25/2002,Bedford Books
37053,鋼の錬金術師 5 (Fullmetal Alchemist  #5),Hiromu Arakawa,4.56,jpn,188,20,1,6/21/2003,ガンガンコミックス
41378,Flirting With Danger,Kate Walker,3,eng,188,12,4,06/01/1996,Harlequin
43370,Thomas Jefferson: Author of America,Christopher Hitchens,3.91,eng,188,2319,221,5/31/2005,Atlas Books/HarperCollins Publishers
2906,Bleach―ブリーチ― 1 [Burīchi 1] (Bleach  #1),Tite Kubo,4.22,jpn,189,41,3,01/05/2002,Shueisha
4465,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.36,eng,189,5906,140,01/01/2004,Geddes & Grosset
8704,Starship Titanic,Terry Jones,3.6,fre,189,8790,152,11/30/2001,J'ai Lu
11352,Sula,Toni Morrison,3.93,eng,189,709,94,05/07/2005,Vintage Books
13540,Jojo's Bizarre Adventure  Tome 14: Le Navire désert et le Singe (Stardust Crusaders  #2),Hirohiko Araki,4.41,fre,189,4,2,2/25/2003,J'ai lu
13600,ヒカルの碁 14、sai vs toya koyo,Yumi Hotta,4.23,jpn,189,331,6,10/09/2001,集英社
13609,ヒカルの碁 22、打倒高永夏,Yumi Hotta,4.21,jpn,189,329,5,06/04/2003,集英社
13611,ヒカルの碁 12、新初段シリーズ,Yumi Hotta,4.24,jpn,189,9,2,05/06/2001,集英社
13752,The Master of Go,Yasunari Kawabata,3.84,eng,189,2821,199,5/28/1996,Vintage
13769,Red River  Vol. 17 (Red River  #17),Chie Shinohara,4.44,eng,189,984,10,04/10/2007,VIZ Media LLC
16593,The Coming of the Fairies,Arthur Conan Doyle,3.39,eng,189,208,38,10/01/2006,Bison Books
18013,The Pirate Dictionary,Terry Breverton,3.7,eng,189,51,7,7/31/2004,Pelican Publishing Company
25516,Malinche,Laura Esquivel,3.28,spa,189,99,20,02/07/2006,Atria Books
31995,鋼之鍊金術師 4,Hiromu Arakawa,4.55,zho,189,5,0,06/02/2004,東立
31997,鋼之鍊金術師 5,Hiromu Arakawa,4.56,zho,189,6,0,06/02/2004,東立
33494,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,3.86,eng,189,18,0,04/01/2006,Chaosium
35261,Frankenstein,Mary Wollstonecraft Shelley,3.79,eng,189,84,4,7/30/2004,Modern Publishing
37685,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis,4.21,eng,189,652,70,10/25/2005,HarperEntertainment
37690,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis,4.21,eng,189,59,7,10/04/2005,HarperCollins Publishers
44157,Maigret à New York (Maigret  #27),Georges Simenon,3.55,fre,189,315,15,12/04/2002,Presses de La Cite
2176,Flaubert's Parrot,Julian Barnes,3.66,eng,190,9373,606,11/27/1990,Vintage
3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,eng,190,6214,270,4/16/1999,Counterpoint
12622,Language and Mind,Noam Chomsky,3.86,eng,190,819,31,12/01/2006,Cambridge University Press
13585,ツバサ-RESERVoir CHRoNiCLE- 3,CLAMP,4.28,jpn,190,7,1,12/17/2003,講談社
15692,The Possessed,Albert Camus,3.83,eng,190,325,22,03/12/1964,Vintage
15952,Noches de tormenta,Nicholas Sparks,3.84,spa,190,22,5,06/01/2006,Roca Editorial
16199,Citas Celestiales,Alexander McCall Smith,3.16,spa,190,1,0,11/01/2006,Umbriel
17799,South of the Border  West of the Sun,Haruki Murakami,3.87,eng,190,59657,2612,12/01/2006,Vintage
19386,Candide and Related Writings,Voltaire,3.8,fre,190,114,10,9/15/2000,Hackett Publishing Company  Inc.
21328,Fables  Vol. 6: Homelands,Bill Willingham,4.28,eng,190,21472,637,1/27/2006,Vertigo
21329,Fables  Vol. 3: Storybook Love,Bill Willingham,4.13,eng,190,32814,906,05/01/2004,Vertigo
24780,The Book of Three (The Chronicles of Prydain  #1),Lloyd Alexander,3.99,eng,190,64278,2525,5/16/2006,Square Fish
25363,Shout Out Loud! 3,Satosumi Takaguchi,3.92,eng,190,88,2,12/12/2006,TokyoPop
25849,The Drifting Classroom  Vol. 1,Kazuo Umezu,3.79,eng,190,1535,107,08/08/2006,VIZ Media LLC
29159,焼きたて!!ジャぱん 9 [Yakitate!! Japan 9],Takashi Hashiguchi,3.99,jpn,190,2,0,10/18/2003,小学館
32951,Sister Outsider: Essays and Speeches,Audre Lorde,4.49,eng,190,12105,568,06/01/1984,Crossing Press
38344,The Common Good,Noam Chomsky,4.01,eng,190,435,18,07/01/2002,Odonian Press
39191,La máquina de follar,Charles Bukowski,3.92,spa,190,951,85,07/01/1995,Anagrama
216,Miami Blues (Hoke Moseley #1),Charles Willeford,3.94,eng,191,2897,178,08/10/2004,Vintage Crime/Black Lizard
650,LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel,3.93,eng,191,27,0,09/01/2004,Rockport Publishers
1243,A Million Little Lies,James Pinocchio,3.41,eng,191,201,24,3/28/2006,William Morrow Paperbacks
1693,On Christian Doctrine,Augustine of Hippo,4.03,eng,191,2335,67,01/11/1958,Library of Liberal Arts/Bobb-Merrill (Indianapolis  IN)
2836,Bridge to Terabithia,Katherine Paterson,4,eng,191,1811,152,07/01/2008,HarperTeen
3152,Drina Dances in Italy,Jean Estoril,4.08,eng,191,21,0,8/31/1992,Hodder
6659,Complete Divine (Dungeons & Dragons Edition 3.5),David Noonan,3.64,eng,191,803,8,05/01/2004,Wizards of the Coast
7286,The Sawtooth Wolves,Jim Dutcher,4.58,eng,191,38,2,01/01/1996,Rufus Publications
9873,Dangling Man,Saul Bellow,3.54,eng,191,1718,103,10/01/1996,Penguin Classics
11138,Mere Christianity,C.S. Lewis,4.32,eng,191,240060,5828,06/01/1996,Touchstone Books
13541,Jojo's Bizarre Adventure  Tome 13: Le Maléfice de Dio (Stardust Crusaders  #1),Hirohiko Araki,4.31,fre,191,4,3,1/28/2003,J'ai lu
13602,ヒカルの碁 16、中国棋院,Yumi Hotta,4.15,jpn,191,282,7,03/04/2002,集英社
13764,Red River  Vol. 14 (Red River  #14),Chie Shinohara,4.44,eng,191,1030,13,09/12/2006,VIZ Media LLC
13765,Red River  Vol. 15 (Red River  #15),Chie Shinohara,4.45,eng,191,1007,13,11/01/2006,Viz Media
13767,Red River  Vol. 16 (Red River  #16),Chie Shinohara,4.45,eng,191,999,13,01/01/2007,Viz Media
15535,Rings of Ice,Piers Anthony,3.34,eng,191,403,23,11/01/1987,Avon Books
16319,The Body in the Library (Miss Marple  #3),Agatha Christie,3.85,eng,191,46454,1675,09/01/2006,Black Dog & Leventhal Publishers
17803,After Dark,Haruki Murakami,3.7,eng,191,80308,4506,05/08/2007,Knopf Publishing Group
18338,The Castle Keeps,Andrew J. Offutt,3.57,eng,191,19,3,7/30/1972,Berkley
20059,Confessions of a Pagan Nun,Kate Horsley,3.87,eng,191,1768,266,09/10/2002,Shambhala
25104,The Wake (The Sandman  #10),Neil Gaiman,4.52,eng,191,37038,767,09/03/1999,Vertigo
25517,Malinche,Laura Esquivel,3.28,eng,191,3172,304,05/02/2006,Atria Books
28225,La mezzanine,Nicholson Baker,3.84,fre,191,6,1,11/18/1998,Oct-18
28375,The Flight of Icarus,Raymond Queneau,3.99,eng,191,339,45,1/17/1973,New Directions
31993,鋼之鍊金術師 6,Hiromu Arakawa,4.58,zho,191,5,0,06/02/2004,東立
31999,鋼之鍊金術師 7,Hiromu Arakawa,4.57,zho,191,5,0,06/12/2004,東立
32130,Monday Night Class,Stephen Gaskin,3.89,eng,191,59,4,7/31/2005,Book Publishing Company
32572,The Metamorphosis and Other Stories,Franz Kafka,4.03,eng,191,132,19,9/20/2004,Barnes  Noble Classics
36319,The Art of H.P. Lovecraft's the Cthulhu Mythos,Pat Harrigan,4.05,eng,191,140,9,10/31/2006,Fantasy Flight Games
36666,Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine,Jason King,3.6,eng,191,5,1,09/01/2003,Crossroad Publishing Company
38788,The Burning Plain and Other Stories,Juan Rulfo,4.19,eng,191,337,45,01/01/1971,University of Texas Press
40376,Swords of Mars (Barsoom  #8),Edgar Rice Burroughs,3.82,eng,191,2812,61,07/12/1979,Del Rey
44399,Too Busy Not to Pray: Slowing Down to Be With God,Bill Hybels,4.16,eng,191,9632,212,04/01/1998,InterVarsity Press
91,Always Enough: God's Miraculous Provision Among the Poorest Children on Earth,Heidi Baker,4.46,eng,192,860,53,09/01/2003,Chosen Books
94,Getting Results with Curriculum Mapping,Heidi Hayes Jacobs,3.25,eng,192,55,5,11/15/2004,ASCD
96,There's Always Enough: The Miraculous Move of God in Mozambique,Rolland Baker,4.46,eng,192,34,6,4/28/2003,Sovereign World
119,The Lord of the Rings: The Art of the Fellowship of the Ring,Gary Russell,4.59,eng,192,26153,102,06/12/2002,Houghton Mifflin Harcourt
278,The War,Marguerite Duras,3.85,eng,192,963,65,08/01/1994,The New Press
676,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,4.23,eng,192,12180,630,9/17/2002,Random House Trade Paperbacks
864,The Alchemist,Paulo Coelho,3.86,eng,192,920,76,05/02/2006,HarperOne
866,Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa,4.57,eng,192,9013,153,9/19/2006,VIZ Media LLC
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa,4.56,eng,192,16666,299,9/13/2005,VIZ Media LLC
869,Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa,4.57,eng,192,11451,161,7/18/2006,VIZ Media LLC
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa,4.5,eng,192,111091,1427,05/03/2005,VIZ Media LLC
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa,4.52,eng,192,14923,419,07/05/2005,VIZ Media LLC
1068,1776,Peter  Stone,4.22,eng,192,1299,30,11/18/1976,Penguin Books
1480,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides,3.78,eng,192,9,0,11/09/2000,Bloomsbury Methuen Drama
2015,The Eyes of Heisenberg,Frank Herbert,3.43,eng,192,1485,76,9/16/2002,Tor Books
2074,Kinds of Minds: Towards an Understanding of Consciousness,Daniel C. Dennett,3.82,eng,192,1555,63,06/12/1997,Basic Books
2112,The Art of Nonfiction: A Guide for Writers and Readers,Ayn Rand,3.96,eng,192,429,39,02/01/2001,New American Library
2126,The 3-Hour Diet: On the Go,Jorge Cruise,3.1,eng,192,31,2,10/18/2005,William Morrow Paperbacks
2227,Questions and Answers on Death and Dying: A Companion Volume to On Death and Dying,Elisabeth Kübler-Ross,4.07,eng,192,197,7,06/09/1997,Scribner
2250,The 7 Habits of Highly Effective People Personal Workbook,Stephen R. Covey,4.24,eng,192,1874,114,01/06/2004,Simon  Schuster
2322,The Deeper Meaning of Liff,Douglas Adams,3.93,eng,192,3986,85,4/19/2005,Three Rivers Press
2388,Moby-Dick,Jan Needle,3.71,eng,192,161,16,09/12/2006,Candlewick Press
2907,Bleach  Tome 1: The Death and the Strawberry,Tite Kubo,4.22,fre,192,54,4,07/02/2003,Glénat
3491,The Dictionary of Corporate Bullshit: An A to Z Lexicon of Empty  Enraging  and Just Plain Stupid Office Talk,Lois Beckwith,4.03,eng,192,82,9,2/14/2006,Three Rivers Press
3557,The Modern Prince and Other Writings,Antonio Gramsci,3.89,eng,192,118,9,10/01/1959,International Publishers
3638,The Wish Giver: Three Tales of Coven Tree,Bill Brittain,3.83,eng,192,2201,218,04/02/2019,HarperCollins
3774,The Subterraneans,Jack Kerouac,3.68,eng,192,426,42,09/06/2007,Penguin Books Ltd
4631,A Moveable Feast,Ernest Hemingway,4.04,eng,192,82993,4808,09/06/2012,Vintage
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel,3.97,eng,192,47453,1865,10/01/2005,Walker Books
4817,Dr. Desirable,Kristi Gold,3.27,eng,192,20,1,1/25/2002,Silhouette Desire
5694,Mother Maria Skobtsova: Essential Writings,Maria Skobtsova,4.31,eng,192,62,9,10/01/2002,Orbis Books
6152,Come Away My Beloved,Frances J. Roberts,4.58,eng,192,8,0,10/01/2005,Barbour Books
6180,The Monkey's Wrench,Primo Levi,3.92,eng,192,601,34,07/01/1995,Penguin
6273,The Collected Poems of Wilfred Owen,Wilfred Owen,4.34,eng,192,3151,106,1/17/1965,New Directions
6524,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey,3.86,eng,192,2152,155,12/15/1987,St. Martin's Press
6549,  said the shotgun to the head.,Saul Williams,4.22,eng,192,2762,214,09/01/2003,MTV Books
6899,Tuesdays with Morrie,Mitch Albom,4.1,eng,192,5541,498,6/29/2007,Anchor Books
7007,William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),CliffsNotes,3.89,eng,192,38,3,4/29/2001,Cliffs Notes
7351,The Lord of the Rings: The Making of the Movie Trilogy,Brian Sibley,4.47,eng,192,8051,34,11/06/2002,Mariner Books
7393,Sky's Pride and Joy (Bachelor Gulch #8),Sandra Steffen,3.33,eng,192,3,0,11/24/2000,Silhouette Romance
7850,The Girl in the Flammable Skirt,Aimee Bender,3.88,eng,192,6591,661,8/17/1999,Anchor
7894,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3),Maud Hart Lovelace,4.18,eng,192,7809,186,04/05/2000,HarperCollins
7946,Eddie's Valuable Property,Carolyn Haywood,4.09,eng,192,43,3,03/01/1975,William Morrow & Company
8370,The Making Of Disney's Animal Kingdom Theme Park,Melody Malmberg,4.32,eng,192,34,2,05/01/1998,Disney Enterprises
8661,Las aventuras de Sherlock Holmes,Arthur Conan Doyle,4.33,eng,192,116,11,04/01/2005,Edimat Libros
8875,Planet of the Apes,Pierre Boulle,3.95,eng,192,88,14,06/06/2000,Wings
8909,The War of the Worlds,H.G. Wells,3.82,eng,192,196425,4549,03/12/2002,Modern Library
9352,Sharing Good Times,Jimmy Carter,3.47,eng,192,238,35,11/07/2005,Simon  Schuster
9897,Jesus' Son,Denis Johnson,4.09,eng,192,321,30,1/23/2007,Methuen Publishing
9908,The Stars at Noon,Denis Johnson,3.58,eng,192,597,40,5/30/2000,Harper Perennial
9923,Answered Prayers,Truman Capote,3.49,eng,192,102,17,10/25/2001,Penguin Classics
10004,Secret Rendezvous,Kōbō Abe,3.61,eng,192,989,82,07/09/2002,Vintage
10083,On the Trail of Mary  Queen of Scots,J. Keith Cheetham,3.25,eng,192,12,1,06/01/1999,Luath Press Ltd
11269,Waiting Sands,Susan Howatch,3.43,eng,192,314,14,03/01/2003,Little  Brown Book Group
12059,The Accidental Bodyguard (Accidental  #2),Ann Major,3.25,eng,192,18,0,4/24/1996,Silhouette Desire
12186,Invitation to a Beheading,Vladimir Nabokov,3.9,eng,192,342,23,08/03/2015,Penguin Books Ltd
12222,A Streetcar Named Desire,Tennessee Williams,3.98,eng,192,3458,337,9/17/2004,New Directions
12939,King Lear,William Shakespeare,3.91,eng,192,269,24,12/12/2002,Oxford University Press
13310,Writings on Art,Mark Rothko,3.84,eng,192,102,8,4/28/2006,Yale University Press
13544,Jojo's Bizarre Adventure  Tome 9: Ruée vers la falaise de la mort! (Battle Tendency  #4),Hirohiko Araki,4.27,fre,192,91,2,9/27/2002,J'ai Lu
13577,Tsubasa: RESERVoir CHRoNiCLE  Vol. 04 (Tsubasa: RESERVoir CHRoNiCLE  #4),CLAMP,4.28,eng,192,4059,50,1/25/2005,Del Rey Books
13783,Tramps Like Us  Volume 8,Yayoi Ogawa,4.3,eng,192,611,14,02/07/2006,TokyoPop
13965,King Solomon's Ring,Konrad Lorenz,4.23,eng,192,1509,80,08/11/2002,Routledge
14081,Utena: Revolutionary Girl 01,Chiho Saito,3.83,ger,192,14,0,02/01/2003,Carlsen
14107,Death of a Snob (Hamish Macbeth  #6),M.C. Beaton,3.78,eng,192,17,1,06/01/2000,Transworld Publishers
14142,The Art of Loving,Erich Fromm,4.04,eng,192,38148,1310,08/06/2019,Harper Perennial Modern Classics
14214,Hunger,Lan Samantha Chang,3.92,eng,192,797,72,01/01/2000,Penguin Books
14230,The Hermit's Story,Rick Bass,4.12,eng,192,437,45,9/18/2003,Mariner Books
14268,The Atom Station,Halldór Laxness,3.55,eng,192,592,52,03/04/2004,Vintage Classics
14605,Edie: Girl on Fire,David Weisman,4.22,eng,192,727,19,11/02/2006,Chronicle Books
15048,Art Objects: Essays on Ecstasy and Effrontery,Jeanette Winterson,4.05,eng,192,1760,100,02/04/1997,Vintage
15054,Written on the Body,Jeanette Winterson,4.07,eng,192,20951,1361,02/01/1994,Vintage
15225,In the Green Star's Glow (Green Star  #5),Lin Carter,3.51,eng,192,93,11,1/20/1976,DAW Books
15640,Cyrano de Bergerac,Edmond Rostand,4.06,eng,192,59,11,09/01/2003,Nick Hern Books
15786,Sideways: The Shooting Script,Alexander Payne,4.21,eng,192,101,3,12/08/2004,Newmarket Press
16208,The Turn of the Screw/Daisy Miller,Henry James,3.61,eng,192,959,55,08/01/1954,Laurel
16459,Anne's House Of Dreams,L.M. Montgomery,4.14,eng,192,2,0,11/03/2006,Hard Press
16782,The Case of the Curious Bride (Perry Mason Mystery),Erle Stanley Gardner,3.87,eng,192,1559,61,01/04/2000,Fawcett
16842,A Single Man,Christopher Isherwood,4.1,eng,192,17451,1029,3/20/2001,Univ Of Minnesota Press
16908,Interrupted Music: The Making of Tolkien's Mythology,Verlyn Flieger,4.21,eng,192,131,8,3/31/2005,Kent State University Press
16944,The Gatekeeper: A Memoir,Terry Eagleton,3.78,eng,192,96,10,06/02/2003,St. Martin's Griffin
16991,Superman: Up  Up  and Away!,Kurt Busiek,3.94,eng,192,1681,51,9/27/2006,DC Comics
17184,The Invisible Man,H.G. Wells,3.64,eng,192,109551,3892,09/03/2002,Signet Classics
17503,The Circus of Adventure,Enid Blyton,4.11,eng,192,12,0,8/22/1975,Pan
